po_id,supplier_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,status,is_delayed,total_amount,payment_terms
3402,66,1,2022-02-20,2022-02-25,2022-03-01,Delivered,1,97397.8,Net90
3403,28,10,2024-10-30,2024-11-07,2024-11-06,Delivered,0,434604.14,Net90
3404,23,1,2023-05-23,2023-06-06,2023-06-06,Delivered,0,5061643.64,Net90
3405,69,2,2023-02-01,2023-02-14,2023-02-13,Delivered,0,3965638.66,Net90
3406,62,2,2023-04-23,2023-05-19,2023-05-19,Delivered,0,6887253.62,Immediate
3407,5,3,2022-05-06,2022-05-15,2022-05-15,Delivered,0,494216.22,Immediate
3408,19,4,2022-07-09,2022-07-17,2022-07-18,Delivered,0,61032.36,Immediate
3409,30,2,2024-06-29,2024-07-11,2024-07-10,Delivered,0,18558795.95,Net60
3410,47,4,2022-03-04,2022-04-27,2022-05-05,Delivered,1,20704555.66,Net60
3411,13,5,2023-05-22,2023-07-15,2023-07-17,Delivered,0,3489619.12,Net90
3412,51,7,2023-09-07,2023-09-18,2023-09-19,Delivered,0,946592.72,Net90
3413,38,8,2023-02-19,2023-03-08,2023-03-07,Delivered,0,1294617.09,Net90
3414,36,9,2024-03-13,2024-03-20,2024-03-31,Delivered,1,1543399.5,Net60
3415,8,10,2024-07-10,2024-07-23,2024-07-26,Delivered,1,2427802.2,Net30
3416,65,2,2024-06-12,2024-06-27,2024-06-26,Delivered,0,1680064.51,Net30
3417,30,3,2022-05-20,2022-06-03,2022-06-02,Delivered,0,44153.79,Immediate
3418,10,4,2022-04-11,2022-04-20,2022-04-20,Delivered,0,2497851.34,Net90
3419,72,5,2024-12-08,2024-12-17,2024-12-19,Delivered,0,247283.58,Immediate
3420,69,7,2022-10-02,2022-10-18,2022-10-17,Delivered,0,27456851.58,Immediate
3421,15,9,2023-09-19,2023-10-03,2023-10-05,Delivered,0,594177.66,Net30
3422,6,6,2022-12-09,2022-12-22,2022-12-21,Delivered,0,44787751.42,Immediate
3423,21,4,2023-08-02,2023-08-15,2023-08-15,Delivered,0,3637126.45,Net90
3424,31,6,2022-08-05,2022-08-17,2022-08-19,Delivered,0,6747721.19,Net30
3425,29,4,2022-09-25,2022-10-10,2022-10-12,Delivered,0,1634417.29,Net60
3426,74,5,2024-02-05,2024-02-24,2024-02-25,Delivered,0,936392.91,Net90
3427,5,6,2024-03-02,2024-03-18,2024-03-17,Delivered,0,90268.99,Net30
3428,63,9,2023-02-14,2023-02-20,2023-02-21,Delivered,0,1574409.5,Net30
3429,55,1,2022-07-02,2022-07-11,2022-07-11,Delivered,0,189681.68,Net60
3430,36,8,2022-06-06,2022-06-13,2022-06-13,Delivered,0,582245.01,Immediate
3431,30,8,2024-02-05,2024-02-15,2024-02-16,Delivered,0,17086.19,Net90
3432,26,10,2024-10-02,2024-10-16,2024-10-15,Delivered,0,144894.54,Net60
3433,35,7,2023-08-18,2023-09-02,2023-09-08,Delivered,1,5758346.8,Net60
3434,72,2,2023-03-29,2023-04-04,2023-04-06,Delivered,0,419931.92,Net60
3435,8,7,2023-07-22,2023-08-14,2023-08-13,Delivered,0,2546512.47,Immediate
3436,56,8,2022-06-11,2022-06-21,2022-06-21,Delivered,0,1512866.07,Net90
3437,31,10,2023-02-27,2023-03-10,2023-03-09,Delivered,0,140853.44,Net60
3438,68,5,2024-07-29,2024-08-04,2024-08-03,Delivered,0,1124873.0,Net90
3439,1,7,2024-07-12,2024-08-03,2024-08-15,Delivered,1,1002451.44,Immediate
3440,42,7,2024-02-13,2024-03-22,2024-03-23,Delivered,0,2699939.39,Net90
3441,77,2,2023-06-29,2023-07-19,2023-08-02,Delivered,1,262532.92,Immediate
3442,6,5,2023-06-18,2023-07-10,2023-07-10,Delivered,0,9363.51,Net30
3443,16,9,2024-10-31,2024-11-15,2024-11-17,Delivered,0,9237023.54,Net60
3444,14,2,2024-01-28,2024-02-17,2024-02-24,Delivered,1,46929.69,Net30
3445,33,6,2023-10-28,2023-11-13,2023-11-19,Delivered,1,2392389.1,Net30
3446,3,5,2024-04-23,2024-05-09,2024-05-09,Delivered,0,358132.74,Net90
3447,14,7,2023-08-05,2023-09-19,2023-09-19,Delivered,0,8473235.52,Net60
3448,42,5,2022-10-23,2022-11-24,2022-11-28,Delivered,1,554374.76,Net60
3449,26,6,2023-07-20,2023-08-05,2023-08-06,Delivered,0,2655729.96,Net30
3450,78,7,2024-05-04,2024-05-16,2024-05-15,Delivered,0,3389891.04,Net90
3451,33,2,2022-10-01,2022-10-09,2022-10-08,Delivered,0,988359.12,Net60
3452,47,10,2022-12-05,2023-01-16,2023-01-27,Delivered,1,2480382.25,Net30
3453,2,6,2024-12-18,2025-01-12,,Pending,0,229450.38,Immediate
3454,30,3,2024-03-13,2024-03-25,2024-03-25,Delivered,0,8139624.84,Immediate
3455,3,5,2023-10-17,2023-11-06,2023-11-05,Delivered,0,1739663.07,Net90
3456,22,3,2022-12-30,2023-01-24,2023-01-24,Delivered,0,46073531.25,Net90
3457,27,2,2022-11-24,2022-12-23,2022-12-27,Delivered,1,1048737.98,Net60
3458,56,5,2024-11-17,2024-12-02,2024-12-04,Delivered,0,1147248.19,Net60
3459,38,4,2024-04-24,2024-05-04,2024-05-08,Delivered,1,990328.0,Immediate
3460,25,3,2023-09-11,2023-10-07,2023-10-19,Delivered,1,1995852.32,Immediate
3461,15,8,2024-04-05,2024-04-18,2024-04-17,Delivered,0,432408.96,Net30
3462,29,4,2023-05-22,2023-06-05,2023-06-06,Delivered,0,1464813.2,Immediate
3463,66,5,2023-10-02,2023-10-12,2023-10-11,Delivered,0,10459521.27,Net30
3464,53,2,2022-02-22,2022-03-17,2022-03-20,Delivered,1,4262041.2,Net90
3465,1,1,2024-04-04,2024-04-29,2024-05-05,Delivered,1,4688568.5,Net60
3466,80,2,2023-05-31,2023-06-13,2023-06-15,Delivered,0,205363.44,Net30
3467,21,4,2022-10-13,2022-10-22,2022-10-23,Delivered,0,1306671.1,Immediate
3468,40,9,2024-08-28,2024-09-29,2024-09-29,Delivered,0,614956.59,Immediate
3469,54,7,2024-03-20,2024-06-02,2024-06-04,Delivered,0,55209.96,Immediate
3470,70,5,2023-11-24,2023-12-03,2023-12-02,Delivered,0,6110736.78,Net90
3471,17,8,2022-05-30,2022-06-06,2022-06-08,Delivered,0,1308807.73,Immediate
3472,13,2,2022-10-09,2022-11-13,2022-11-15,Delivered,0,5012773.7,Immediate
3473,32,4,2024-06-08,2024-07-13,2024-07-13,Delivered,0,5438061.33,Net30
3474,69,4,2022-12-13,2022-12-30,2022-12-30,Delivered,0,538340.56,Net60
3475,15,10,2024-07-29,2024-08-13,2024-08-12,Delivered,0,943879.2,Net60
3476,67,7,2023-04-21,2023-05-09,2023-05-09,Delivered,0,20318839.44,Net30
3477,28,3,2024-05-23,2024-06-09,2024-06-08,Delivered,0,1540036.57,Immediate
3478,47,6,2022-04-27,2022-05-21,2022-05-20,Delivered,0,368364.37,Net90
3479,70,5,2023-08-02,2023-08-17,2023-08-19,Delivered,0,413429.08,Immediate
3480,80,3,2024-04-29,2024-05-09,2024-05-20,Delivered,1,9154203.11,Net30
3481,33,3,2023-06-11,2023-06-25,2023-06-26,Delivered,0,23580539.25,Net90
3482,44,5,2023-11-21,2023-11-29,2023-11-29,Delivered,0,242695.73,Net90
3483,31,2,2022-07-17,2022-07-31,2022-08-01,Delivered,0,4919.48,Immediate
3484,40,9,2024-10-16,2024-11-16,2024-11-18,Delivered,0,1171054.68,Net90
3485,74,7,2022-03-04,2022-03-15,2022-03-17,Delivered,0,150257.6,Net90
3486,30,6,2022-10-03,2022-10-15,2022-10-17,Delivered,0,53924.24,Net60
3487,69,10,2022-12-20,2022-12-30,2022-12-29,Delivered,0,33196.26,Net30
3488,17,9,2024-12-13,2024-12-30,2024-12-30,Delivered,0,652324.48,Net90
3489,74,2,2022-10-12,2022-11-01,2022-11-01,Delivered,0,2756954.85,Immediate
3490,52,10,2023-03-22,2023-03-31,2023-03-31,Delivered,0,465187.83,Net30
3491,9,6,2024-12-31,2025-02-03,,Pending,0,2594100.13,Net30
3492,14,5,2023-04-27,2023-05-24,2023-05-23,Delivered,0,7738795.68,Net30
3493,21,7,2022-03-18,2022-04-02,2022-04-02,Delivered,0,846293.52,Immediate
3494,68,1,2022-04-04,2022-04-09,2022-04-11,Delivered,0,1367263.46,Net60
3495,47,5,2023-01-12,2023-03-26,2023-03-25,Delivered,0,3397989.76,Net60
3496,38,6,2023-09-30,2023-10-14,2023-10-14,Delivered,0,480997.2,Immediate
3497,57,7,2024-01-10,2024-01-16,2024-01-19,Delivered,1,34761.22,Net90
3498,71,6,2022-08-15,2022-08-19,2022-08-20,Delivered,0,1236145.02,Immediate
3499,12,9,2022-10-28,2022-11-05,2022-11-05,Delivered,0,828828.55,Immediate
3500,37,7,2022-09-25,2022-10-19,2022-10-18,Delivered,0,13434491.9,Immediate
3501,17,3,2024-07-18,2024-07-31,2024-08-02,Delivered,0,118545.76,Immediate
3502,74,4,2024-08-09,2024-08-26,2024-08-26,Delivered,0,21383621.7,Net60
3503,35,1,2024-07-23,2024-08-06,2024-08-05,Delivered,0,751182.5,Net30
3504,56,6,2023-06-02,2023-06-11,2023-06-13,Delivered,0,704525.9,Immediate
3505,1,8,2023-04-03,2023-04-19,2023-04-18,Delivered,0,2684878.01,Net30
3506,70,10,2023-05-23,2023-06-07,2023-06-08,Delivered,0,382352.66,Net60
3507,36,7,2022-08-06,2022-08-18,2022-08-19,Delivered,0,9184029.88,Net90
3508,55,7,2023-09-19,2023-09-28,2023-09-28,Delivered,0,7526377.45,Net90
3509,42,6,2024-05-11,2024-08-13,2024-08-12,Delivered,0,961161.48,Net90
3510,41,9,2023-01-16,2023-01-30,2023-02-12,Delivered,1,11143986.02,Net90
3511,23,7,2023-07-01,2023-07-16,2023-07-15,Delivered,0,5432934.66,Immediate
3512,75,3,2024-10-27,2024-11-22,2024-11-22,Delivered,0,7956217.66,Net30
3513,51,4,2022-03-21,2022-04-08,2022-04-21,Delivered,1,13263675.33,Net90
3514,59,10,2024-10-09,2024-12-01,2024-12-10,Delivered,1,25381216.68,Net30
3515,13,2,2023-07-27,2023-08-10,2023-08-11,Delivered,0,8981128.21,Net90
3516,4,3,2023-07-14,2023-07-24,2023-07-25,Delivered,0,351364.8,Immediate
3517,54,10,2024-08-20,2024-09-03,2024-09-05,Delivered,0,1899520.48,Net60
3518,76,10,2022-11-18,2022-12-01,2022-12-02,Delivered,0,191163.52,Net30
3519,61,3,2024-08-07,2024-08-17,2024-08-19,Delivered,0,5529014.95,Net90
3520,47,4,2022-05-03,2022-06-07,2022-06-22,Delivered,1,917411.07,Net60
3521,41,2,2023-06-19,2023-07-10,2023-07-13,Delivered,1,3366635.08,Net30
3522,2,5,2024-11-13,2024-12-02,2024-12-02,Delivered,0,18445.87,Net90
3523,10,9,2024-01-02,2024-01-19,2024-01-18,Delivered,0,51583.4,Immediate
3524,41,3,2024-01-23,2024-02-17,2024-02-16,Delivered,0,414412.34,Immediate
3525,20,6,2023-07-09,2023-07-22,2023-07-23,Delivered,0,54466425.61,Net90
3526,64,4,2023-03-07,2023-04-30,2023-04-30,Delivered,0,553202.66,Net30
3527,80,9,2022-08-21,2022-09-06,2022-09-05,Delivered,0,30686.28,Net30
3528,2,7,2024-09-28,2024-10-11,2024-10-11,Delivered,0,23363.44,Net60
3529,62,9,2022-12-28,2023-01-14,2023-01-27,Delivered,1,15697855.46,Net90
3530,71,8,2023-02-14,2023-02-20,2023-02-21,Delivered,0,35640.0,Immediate
3531,42,8,2022-08-11,2022-11-09,2022-11-10,Delivered,0,276996.29,Net30
3532,5,6,2024-12-29,2025-01-10,,Pending,0,7435977.7,Net60
3533,59,8,2024-01-26,2024-03-03,2024-03-04,Delivered,0,660873.92,Net60
3534,12,1,2023-02-04,2023-02-10,2023-02-10,Delivered,0,16327468.31,Net90
3535,71,4,2022-12-18,2022-12-24,2022-12-27,Delivered,1,1148947.67,Net30
3536,37,10,2024-07-12,2024-08-08,2024-08-09,Delivered,0,2929080.25,Immediate
3537,79,1,2024-10-05,2024-10-22,2024-10-23,Delivered,0,26892758.82,Net30
3538,36,2,2023-09-19,2023-09-28,2023-09-27,Delivered,0,3659724.08,Net60
3539,39,2,2024-03-10,2024-03-25,2024-03-27,Delivered,0,1397846.28,Immediate
3540,43,9,2023-04-12,2023-05-08,2023-05-09,Delivered,0,18345712.97,Net30
3541,6,7,2022-07-26,2022-08-08,2022-08-15,Delivered,1,11900616.34,Net90
3542,4,10,2023-12-27,2024-01-14,2024-01-13,Delivered,0,6194823.03,Net60
3543,70,5,2022-10-17,2022-11-03,2022-11-05,Delivered,0,4966922.08,Net30
3544,40,7,2024-09-03,2024-10-07,2024-10-12,Delivered,1,315911.87,Net90
3545,29,4,2023-05-20,2023-06-03,2023-06-04,Delivered,0,284284.4,Net90
3546,72,7,2022-11-15,2022-11-26,2022-11-25,Delivered,0,11844880.41,Immediate
3547,60,8,2023-06-22,2023-07-03,2023-07-04,Delivered,0,924281.52,Net30
3548,46,10,2022-12-21,2023-01-04,2023-01-03,Delivered,0,7448786.55,Net60
3549,31,7,2024-06-18,2024-07-04,2024-07-04,Delivered,0,175699.36,Net60
3550,3,8,2023-03-04,2023-03-22,2023-03-22,Delivered,0,206106.48,Immediate
3551,40,9,2023-07-09,2023-08-04,2023-08-07,Delivered,1,2058154.13,Net30
3552,27,1,2022-12-01,2023-01-14,2023-01-17,Delivered,1,3469826.22,Net60
3553,9,9,2024-12-25,2025-02-08,,Pending,0,4330083.66,Net60
3554,45,2,2024-06-24,2024-07-15,2024-07-17,Delivered,0,1306085.41,Net60
3555,6,10,2023-10-14,2023-11-06,2023-11-06,Delivered,0,1379116.66,Immediate
3556,36,2,2024-12-01,2024-12-15,2024-12-15,Delivered,0,365661.92,Net60
3557,63,1,2024-02-16,2024-02-21,2024-02-21,Delivered,0,263158.38,Net90
3558,41,10,2024-12-04,2024-12-25,2024-12-27,Delivered,0,4454624.59,Net30
3559,68,8,2024-01-10,2024-01-21,2024-01-20,Delivered,0,1165906.74,Net60
3560,36,8,2022-05-15,2022-05-25,2022-05-26,Delivered,0,2543966.06,Net60
3561,57,2,2022-08-04,2022-08-20,2022-08-20,Delivered,0,2441636.93,Net90
3562,44,2,2022-04-16,2022-05-04,2022-05-06,Delivered,0,579752.13,Net30
3563,58,2,2024-12-12,2024-12-31,,Pending,1,1308884.46,Immediate
3564,72,9,2022-06-24,2022-07-07,2022-07-06,Delivered,0,456496.61,Net90
3565,23,1,2024-04-26,2024-05-19,2024-05-25,Delivered,1,453037.49,Immediate
3566,23,4,2023-12-20,2024-01-01,2023-12-31,Delivered,0,2264449.52,Net30
3567,33,3,2024-06-07,2024-06-25,2024-06-26,Delivered,0,1983778.72,Net90
3568,3,1,2022-09-07,2022-10-04,2022-10-03,Delivered,0,14862976.69,Immediate
3569,64,7,2023-10-27,2023-11-18,2023-11-17,Delivered,0,7661626.16,Net90
3570,63,3,2024-06-15,2024-06-22,2024-06-24,Delivered,0,9063349.69,Immediate
3571,13,1,2023-11-26,2023-12-10,2023-12-24,Delivered,1,5044877.23,Net90
3572,79,5,2023-10-26,2023-11-18,2023-11-19,Delivered,0,108837.2,Immediate
3573,69,5,2023-06-19,2023-07-04,2023-07-04,Delivered,0,164522.3,Immediate
3574,55,8,2024-07-08,2024-07-14,2024-07-25,Delivered,1,3991676.46,Net90
3575,72,9,2024-12-27,2025-01-04,,Pending,0,250002.9,Immediate
3576,58,9,2024-06-13,2024-08-04,2024-08-06,Delivered,0,8871855.18,Net60
3577,69,8,2024-07-19,2024-08-01,2024-08-01,Delivered,0,148138.57,Net30
3578,28,8,2024-06-02,2024-06-20,2024-06-20,Delivered,0,3761115.99,Net30
3579,24,10,2023-07-08,2023-07-28,2023-07-30,Delivered,0,1025600.28,Net30
3580,75,6,2024-11-08,2024-12-03,2024-12-03,Delivered,0,67496177.21,Net60
3581,53,10,2022-11-22,2022-12-09,2022-12-10,Delivered,0,26694.4,Net90
3582,73,7,2024-03-08,2024-03-24,2024-03-23,Delivered,0,22041.55,Net90
3583,2,7,2024-07-26,2024-08-19,2024-08-20,Delivered,0,57441.84,Net60
3584,44,7,2022-10-18,2022-11-03,2022-11-18,Delivered,1,8893.71,Net30
3585,74,8,2023-11-15,2023-12-05,2023-12-05,Delivered,0,2531183.1,Net90
3586,23,10,2022-05-30,2022-06-23,2022-06-25,Delivered,0,33979354.16,Net90
3587,29,7,2024-06-07,2024-06-22,2024-06-24,Delivered,0,2748810.77,Net30
3588,80,6,2024-05-22,2024-05-30,2024-06-01,Delivered,0,1083064.41,Immediate
3589,78,10,2022-03-06,2022-04-03,2022-04-02,Delivered,0,19870526.87,Immediate
3590,8,5,2024-06-15,2024-06-27,2024-06-29,Delivered,0,1192411.66,Net90
3591,38,5,2024-09-05,2024-09-19,2024-09-18,Delivered,0,1478682.12,Immediate
3592,15,7,2024-05-28,2024-06-07,2024-06-09,Delivered,0,2237852.7,Net90
3593,17,3,2023-04-24,2023-05-09,2023-05-11,Delivered,0,369459.14,Net60
3594,65,7,2022-06-18,2022-07-04,2022-07-04,Delivered,0,3647866.9,Net60
3595,2,6,2022-09-09,2022-09-26,2022-09-25,Delivered,0,202753.18,Net60
3596,53,8,2022-01-14,2022-01-28,2022-01-29,Delivered,0,30709153.08,Immediate
3597,54,5,2022-05-26,2022-06-14,2022-06-28,Delivered,1,216281.69,Immediate
3598,12,7,2023-04-18,2023-04-26,2023-04-28,Delivered,0,872739.71,Immediate
3599,73,9,2024-10-03,2024-10-20,2024-10-22,Delivered,0,3153499.43,Immediate
3600,19,1,2024-02-28,2024-03-06,2024-03-08,Delivered,0,227809.64,Net90
3601,80,8,2022-10-14,2022-10-30,2022-10-31,Delivered,0,135477.36,Net90
3602,21,10,2022-05-08,2022-05-17,2022-05-19,Delivered,0,749293.47,Net90
3603,76,3,2023-09-05,2023-09-24,2023-09-27,Delivered,1,10536058.6,Net60
3604,79,6,2024-08-15,2024-09-05,2024-09-07,Delivered,0,5181684.48,Immediate
3605,47,2,2022-10-14,2022-11-06,2022-11-05,Delivered,0,90757.48,Net60
3606,36,10,2022-04-24,2022-05-01,2022-05-01,Delivered,0,128064.76,Net30
3607,79,2,2022-06-11,2022-06-22,2022-07-03,Delivered,1,37011.6,Net90
3608,22,9,2023-05-31,2023-06-21,2023-06-23,Delivered,0,840876.3,Net90
3609,45,8,2022-11-11,2022-11-29,2022-12-03,Delivered,1,312824.69,Immediate
3610,64,1,2024-12-07,2025-01-13,,Pending,0,1615884.03,Net60
3611,63,8,2023-11-04,2023-11-12,2023-11-14,Delivered,0,1115764.42,Net90
3612,73,7,2024-06-14,2024-06-28,2024-06-28,Delivered,0,1188647.65,Net30
3613,67,3,2024-06-04,2024-06-18,2024-06-19,Delivered,0,8410225.4,Immediate
3614,2,10,2023-08-05,2023-08-19,2023-08-20,Delivered,0,25499268.22,Immediate
3615,75,10,2022-04-10,2022-04-22,2022-05-02,Delivered,1,836579.09,Net90
3616,38,10,2022-09-18,2022-10-04,2022-10-06,Delivered,0,81269.33,Net90
3617,25,6,2022-06-04,2022-06-25,2022-06-26,Delivered,0,4714727.85,Net90
3618,74,6,2024-05-04,2024-05-21,2024-05-20,Delivered,0,5953294.2,Net60
3619,66,3,2023-03-11,2023-03-21,2023-03-21,Delivered,0,22800683.83,Net90
3620,24,9,2023-05-08,2023-06-01,2023-06-08,Delivered,1,35676.12,Immediate
3621,68,1,2023-10-05,2023-10-12,2023-10-13,Delivered,0,13714104.9,Net60
3622,19,9,2023-08-03,2023-08-11,2023-08-12,Delivered,0,2057877.53,Net60
3623,40,7,2023-05-21,2023-06-21,2023-06-23,Delivered,0,275577.22,Net60
3624,61,6,2022-06-26,2022-07-03,2022-07-05,Delivered,0,16986593.96,Net60
3625,23,2,2022-09-22,2022-10-14,2022-10-14,Delivered,0,3969326.35,Immediate
3626,70,4,2022-05-13,2022-05-25,2022-05-27,Delivered,0,161574.89,Net30
3627,7,7,2023-08-14,2023-10-01,2023-09-30,Delivered,0,1712728.72,Net60
3628,5,1,2023-06-30,2023-07-10,2023-07-10,Delivered,0,490722.64,Net60
3629,80,5,2023-06-06,2023-06-25,2023-06-25,Delivered,0,2710167.16,Net90
3630,31,4,2024-10-29,2024-11-07,2024-11-09,Delivered,0,1803710.76,Net30
3631,51,2,2022-09-27,2022-10-17,2022-10-16,Delivered,0,484302.3,Net30
3632,74,1,2022-10-31,2022-11-21,2022-11-21,Delivered,0,1376271.48,Net30
3633,2,6,2023-08-13,2023-09-08,2023-09-22,Delivered,1,39890.55,Immediate
3634,9,7,2023-10-29,2023-12-14,2023-12-14,Delivered,0,27116394.52,Net90
3635,53,6,2023-05-30,2023-06-12,2023-06-27,Delivered,1,24381001.4,Net60
3636,69,6,2022-01-16,2022-01-31,2022-01-31,Delivered,0,1020410.93,Net90
3637,19,1,2022-11-18,2022-11-26,2022-12-09,Delivered,1,714541.36,Immediate
3638,12,2,2022-08-06,2022-08-10,2022-08-10,Delivered,0,82685.31,Net30
3639,15,6,2022-03-30,2022-04-19,2022-04-19,Delivered,0,209747.84,Immediate
3640,75,10,2024-09-01,2024-09-28,2024-10-06,Delivered,1,171525.6,Net60
3641,25,4,2023-09-25,2023-10-23,2023-10-23,Delivered,0,1393042.43,Net90
3642,10,7,2024-02-15,2024-02-28,2024-03-01,Delivered,0,3794167.23,Net90
3643,10,2,2024-04-21,2024-05-09,2024-05-11,Delivered,0,653988.71,Net30
3644,24,3,2024-11-20,2024-12-08,2024-12-10,Delivered,0,30922247.67,Net90
3645,46,3,2024-04-16,2024-04-28,2024-04-27,Delivered,0,714814.92,Immediate
3646,59,10,2023-10-07,2023-10-26,2023-11-02,Delivered,1,120994.68,Net60
3647,30,1,2023-01-12,2023-01-31,2023-02-04,Delivered,1,212737.67,Net90
3648,38,4,2023-02-10,2023-02-21,2023-03-03,Delivered,1,5992896.21,Net30
3649,16,2,2023-08-07,2023-08-17,2023-08-17,Delivered,0,4891222.71,Net60
3650,78,4,2024-09-23,2024-10-06,2024-10-09,Delivered,1,821439.23,Net60
3651,69,5,2023-09-30,2023-10-18,2023-10-18,Delivered,0,1336566.18,Net90
3652,30,7,2024-03-18,2024-04-05,2024-04-04,Delivered,0,4512529.62,Net90
3653,60,8,2023-02-10,2023-02-25,2023-02-27,Delivered,0,17653083.52,Net90
3654,12,4,2024-10-18,2024-10-24,2024-10-23,Delivered,0,1050545.27,Immediate
3655,45,7,2024-06-01,2024-06-25,2024-06-26,Delivered,0,268516.46,Net30
3656,47,2,2023-09-26,2023-10-17,2023-10-30,Delivered,1,36579.68,Net90
3657,1,6,2023-11-18,2024-01-01,2024-01-11,Delivered,1,3177684.41,Net60
3658,6,1,2023-03-08,2023-04-02,2023-04-03,Delivered,0,477962.67,Net90
3659,31,4,2024-04-25,2024-05-13,2024-05-13,Delivered,0,481467.9,Net90
3660,42,1,2024-08-15,2024-09-04,2024-09-05,Delivered,0,874991.3,Net90
3661,1,10,2022-07-25,2022-09-23,2022-10-04,Delivered,1,1130171.33,Immediate
3662,61,6,2024-11-30,2024-12-16,2024-12-16,Delivered,0,716973.86,Net30
3663,33,8,2023-05-19,2023-06-03,2023-06-04,Delivered,0,1210386.7,Net30
3664,75,2,2023-04-16,2023-06-06,2023-06-06,Delivered,0,4670879.01,Net60
3665,59,10,2022-02-26,2022-03-16,2022-03-26,Delivered,1,753861.69,Net60
3666,8,2,2023-02-21,2023-03-12,2023-03-12,Delivered,0,8227767.47,Net60
3667,53,9,2022-11-24,2022-12-18,2022-12-27,Delivered,1,322807.1,Net60
3668,2,9,2023-05-08,2023-05-30,2023-05-30,Delivered,0,73410.89,Immediate
3669,25,3,2023-03-21,2023-04-13,2023-04-12,Delivered,0,101620.76,Immediate
3670,77,1,2022-04-04,2022-04-15,2022-04-27,Delivered,1,396597.93,Net60
3671,73,9,2023-12-14,2023-12-27,2023-12-27,Delivered,0,26612895.38,Net30
3672,22,8,2022-01-16,2022-02-09,2022-02-08,Delivered,0,6726901.12,Net60
3673,53,2,2022-12-23,2023-01-16,2023-01-16,Delivered,0,7480324.42,Immediate
3674,29,4,2022-08-21,2022-09-01,2022-09-08,Delivered,1,142283.64,Net30
3675,63,1,2024-08-10,2024-08-24,2024-08-26,Delivered,0,7388195.8,Net30
3676,57,2,2023-06-06,2023-06-12,2023-06-11,Delivered,0,2448884.26,Net30
3677,30,1,2023-01-02,2023-01-19,2023-01-28,Delivered,1,3075.75,Net90
3678,66,4,2023-03-16,2023-03-21,2023-03-21,Delivered,0,9085363.96,Immediate
3679,23,2,2022-11-25,2022-12-11,2022-12-10,Delivered,0,109128.25,Net30
3680,63,4,2022-07-22,2022-07-31,2022-08-01,Delivered,0,780615.5,Immediate
3681,46,1,2024-10-08,2024-10-25,2024-10-24,Delivered,0,12597511.6,Immediate
3682,16,2,2024-04-22,2024-05-10,2024-05-09,Delivered,0,33798.04,Net60
3683,49,6,2024-11-04,2024-11-14,2024-11-14,Delivered,0,2159463.86,Net60
3684,55,2,2022-12-17,2022-12-22,2022-12-21,Delivered,0,20357180.14,Net30
3685,17,10,2023-08-03,2023-08-22,2023-09-06,Delivered,1,1385882.25,Net90
3686,35,6,2022-02-26,2022-03-09,2022-03-08,Delivered,0,19049296.71,Immediate
3687,49,2,2024-07-03,2024-07-09,2024-07-10,Delivered,0,2709796.53,Net60
3688,63,5,2022-02-18,2022-03-01,2022-03-02,Delivered,0,761261.72,Net90
3689,79,3,2022-01-16,2022-01-27,2022-01-29,Delivered,0,346301.33,Net60
3690,59,1,2022-02-22,2022-03-12,2022-03-12,Delivered,0,38756.06,Net60
3691,12,7,2022-05-10,2022-05-19,2022-05-21,Delivered,0,649006.83,Net30
3692,55,9,2024-01-16,2024-01-21,2024-01-23,Delivered,0,57808.8,Immediate
3693,8,3,2023-07-14,2023-08-09,2023-08-13,Delivered,1,5046264.78,Immediate
3694,15,5,2024-06-11,2024-07-01,2024-07-01,Delivered,0,18084.78,Net90
3695,44,5,2022-04-25,2022-05-08,2022-05-07,Delivered,0,155524.97,Net60
3696,78,4,2024-12-03,2024-12-24,2024-12-25,Delivered,0,4261367.76,Immediate
3697,31,4,2024-08-09,2024-08-22,2024-08-23,Delivered,0,2072619.6,Net30
3698,69,2,2022-11-10,2022-11-27,2022-11-28,Delivered,0,7129005.7,Net30
3699,52,9,2022-09-22,2022-10-12,2022-10-11,Delivered,0,716593.83,Net60
3700,9,5,2024-06-20,2024-08-03,2024-08-02,Delivered,0,556413.16,Net60
3701,57,10,2024-12-25,2025-01-02,,Pending,0,26555594.86,Net60
3702,30,7,2024-07-28,2024-08-16,2024-08-16,Delivered,0,4427597.18,Net30
3703,64,10,2022-12-01,2023-02-10,2023-02-12,Delivered,0,30972660.84,Net90
3704,3,5,2024-02-26,2024-03-13,2024-03-13,Delivered,0,180693.88,Net60
3705,39,1,2023-10-16,2023-11-07,2023-11-08,Delivered,0,2334771.55,Immediate
3706,18,2,2024-07-18,2024-08-06,2024-08-06,Delivered,0,1112136.25,Net60
3707,27,8,2023-10-01,2023-11-07,2023-11-06,Delivered,0,1003331.2,Net30
3708,76,1,2022-08-27,2022-09-08,2022-09-07,Delivered,0,7323345.44,Net90
3709,67,5,2022-12-29,2023-01-28,2023-01-30,Delivered,0,4689679.1,Net60
3710,9,1,2024-01-17,2024-02-19,2024-03-04,Delivered,1,1176381.66,Net90
3711,52,7,2022-10-29,2022-11-07,2022-11-15,Delivered,1,1632359.17,Net90
3712,74,9,2022-12-08,2022-12-26,2022-12-27,Delivered,0,1457504.25,Net30
3713,66,6,2024-01-22,2024-01-26,2024-01-25,Delivered,0,34305147.83,Net60
