shipment_id,order_id,warehouse_id,shipment_partner,ship_date,expected_delivery_date,actual_delivery_date,is_delayed,transit_days,destination_region,shipment_status,vehicle_type
4164,5230,2,FedEx,2024-10-13,2024-10-16,2024-10-21,0,8,West,Delivered,Air
4165,5231,8,BlueDart,2023-07-21,2023-07-29,2023-07-26,0,5,South,Delivered,Air
4166,5232,6,FedEx,2024-11-09,2024-11-15,2024-11-19,0,10,Central,Delivered,Rail
4167,5233,1,BlueDart,2024-01-20,2024-01-26,2024-01-30,1,10,Central,Delivered,Van
4168,5234,8,FedEx,2024-06-13,2024-06-16,2024-06-21,0,8,South,Delivered,Truck
4169,5236,1,BlueDart,2023-07-14,2023-07-23,2023-07-25,0,11,East,Delivered,Air
4170,5241,6,Ekart,2024-03-08,2024-03-12,2024-03-13,0,5,North,Delivered,Truck
4171,5242,9,DTDC,2022-11-06,2022-11-10,2022-11-12,1,6,Central,Delivered,Rail
4172,5243,10,FedEx,2023-03-09,2023-03-16,2023-03-17,0,8,Central,Delivered,Truck
4173,5244,6,BlueDart,2024-06-11,2024-06-17,2024-06-19,0,8,West,Delivered,Van
4174,5245,6,Ekart,2024-01-11,2024-01-21,2024-01-17,0,6,North,Delivered,Truck
4175,5246,8,Delhivery,2024-07-13,2024-07-17,2024-07-20,0,7,South,Delivered,Rail
4176,5247,10,FedEx,2022-12-08,2022-12-13,2022-12-14,0,6,West,Delivered,Rail
4177,5248,7,Delhivery,2022-02-19,2022-02-23,2022-03-06,1,15,Central,Delivered,Truck
4178,5249,5,BlueDart,2022-12-16,2022-12-24,2022-12-19,0,3,West,Delivered,Van
4179,5250,2,BlueDart,2022-08-07,2022-08-16,2022-08-16,0,9,North,Delivered,Rail
4180,5251,10,Ekart,2023-10-20,2023-10-27,2023-10-29,0,9,Central,Delivered,Air
4181,5252,3,DHL,2023-05-05,2023-05-14,2023-05-21,1,16,South,Delivered,Truck
4182,5253,5,FedEx,2022-11-11,2022-11-15,2022-11-20,0,9,West,Delivered,Van
4183,5254,9,Delhivery,2024-07-19,2024-07-24,2024-07-26,0,7,East,Delivered,Air
4184,5255,3,FedEx,2024-09-30,2024-10-07,2024-10-12,1,12,Central,Delivered,Van
4185,5256,6,Delhivery,2024-03-26,2024-04-05,2024-04-02,0,7,South,Delivered,Air
4186,5257,2,DTDC,2024-12-04,2024-12-13,2024-12-07,0,3,West,Delivered,Air
4187,5260,6,BlueDart,2022-03-14,2022-03-24,2022-03-22,0,8,Central,Delivered,Air
4188,5261,1,Ekart,2022-09-20,2022-09-28,2022-09-28,0,8,Central,Delivered,Van
4189,5262,8,Ekart,2024-01-23,2024-01-27,2024-01-28,0,5,South,Delivered,Air
4190,5263,3,DHL,2024-05-24,2024-05-31,2024-05-30,0,6,West,Delivered,Rail
4191,5264,5,BlueDart,2022-04-30,2022-05-07,2022-05-18,1,18,South,Delivered,Truck
4192,5266,8,FedEx,2023-04-10,2023-04-14,2023-04-22,0,12,North,Delivered,Air
4193,5268,8,Delhivery,2024-09-12,2024-09-19,2024-09-23,1,11,West,Delivered,Rail
4194,5269,4,FedEx,2022-10-01,2022-10-06,2022-10-06,0,5,West,Delivered,Truck
4195,5271,3,DHL,2023-12-12,2023-12-22,2023-12-18,0,6,North,Delivered,Van
4196,5272,4,Delhivery,2024-05-25,2024-05-31,2024-05-30,0,5,North,Delivered,Rail
4197,5273,7,FedEx,2022-12-12,2022-12-17,2022-12-15,0,3,West,Delivered,Truck
4198,5274,5,DTDC,2022-04-12,2022-04-17,2022-04-16,0,4,West,Delivered,Van
4199,5275,10,DHL,2023-07-02,2023-07-09,2023-07-14,0,12,North,Delivered,Air
4200,5276,1,DHL,2022-05-14,2022-05-18,2022-05-24,0,10,North,Delivered,Air
4201,5277,2,DHL,2024-12-06,2024-12-13,2024-12-12,0,6,East,Delivered,Van
4202,5278,2,Delhivery,2023-04-30,2023-05-05,2023-05-12,0,12,East,Delivered,Rail
4203,5280,4,Ekart,2024-03-05,2024-03-13,2024-03-17,1,12,East,Delivered,Van
4204,5281,4,BlueDart,2024-02-20,2024-02-27,2024-02-24,0,4,East,Delivered,Van
4205,5282,4,BlueDart,2024-07-21,2024-07-27,2024-08-01,1,11,Central,Delivered,Truck
4206,5283,1,FedEx,2022-09-25,2022-10-05,2022-10-11,1,16,East,Delivered,Truck
4207,5284,7,Ekart,2024-03-16,2024-03-24,2024-03-24,0,8,South,Delivered,Rail
4208,5285,1,DTDC,2023-10-26,2023-11-03,2023-11-06,0,11,West,Delivered,Truck
4209,5288,2,Ekart,2022-09-15,2022-09-22,2022-09-18,0,3,North,Delivered,Truck
4210,5289,1,DTDC,2022-06-10,2022-06-16,2022-06-14,0,4,North,Delivered,Van
4211,5290,7,Ekart,2022-02-05,2022-02-10,2022-02-14,0,9,West,Delivered,Truck
4212,5291,10,FedEx,2024-06-01,2024-06-09,2024-06-13,1,12,North,Delivered,Van
4213,5292,2,Delhivery,2023-04-05,2023-04-09,2023-04-12,1,7,Central,Delivered,Van
4214,5293,6,BlueDart,2023-12-13,2023-12-16,2023-12-18,0,5,West,Delivered,Truck
4215,5295,6,Ekart,2024-03-14,2024-03-21,2024-03-26,0,12,West,Delivered,Truck
4216,5296,3,DTDC,2024-07-02,2024-07-07,2024-07-05,0,3,North,Delivered,Van
4217,5297,9,DTDC,2022-03-14,2022-03-17,2022-03-24,0,10,East,Delivered,Truck
4218,5298,8,BlueDart,2023-03-23,2023-03-29,2023-03-28,0,5,South,Delivered,Van
4219,5299,5,DHL,2024-08-03,2024-08-09,2024-08-12,0,9,West,Delivered,Air
4220,5300,5,Ekart,2024-10-02,2024-10-09,2024-10-14,1,12,North,Delivered,Rail
4221,5301,3,DHL,2022-03-09,2022-03-12,2022-03-17,0,8,South,Delivered,Rail
4222,5302,5,DTDC,2022-01-14,2022-01-18,2022-01-26,0,12,Central,Delivered,Rail
4223,5304,6,DHL,2022-05-30,2022-06-02,2022-06-08,0,9,East,Delivered,Rail
4224,5306,3,FedEx,2022-05-22,2022-05-29,2022-05-31,0,9,West,Delivered,Rail
4225,5307,10,BlueDart,2024-04-29,2024-05-06,2024-05-08,0,9,South,Delivered,Rail
4226,5308,10,DTDC,2022-08-22,2022-08-25,2022-08-25,0,3,West,Delivered,Truck
4227,5310,10,DHL,2024-07-14,2024-07-17,2024-07-19,0,5,West,Delivered,Rail
4228,5311,8,BlueDart,2024-03-27,2024-04-06,2024-04-07,0,11,South,Delivered,Air
4229,5312,6,Delhivery,2023-06-28,2023-07-06,2023-07-14,1,16,Central,Delivered,Van
4230,5313,4,FedEx,2023-10-31,2023-11-07,2023-11-08,0,8,East,Delivered,Truck
4231,5314,1,FedEx,2024-07-08,2024-07-16,2024-07-17,1,9,East,Delivered,Rail
4232,5315,3,Ekart,2022-11-25,2022-12-03,2022-12-03,0,8,North,Delivered,Air
4233,5316,4,Delhivery,2023-09-09,2023-09-15,2023-09-24,1,15,North,Delivered,Van
4234,5318,2,Ekart,2024-06-29,2024-07-09,2024-07-08,1,9,East,Delivered,Rail
4235,5319,4,DTDC,2024-05-22,2024-05-31,2024-06-01,0,10,South,Delivered,Air
4236,5321,8,Delhivery,2023-04-14,2023-04-21,2023-04-22,0,8,West,Delivered,Truck
4237,5322,3,Delhivery,2022-05-07,2022-05-10,2022-05-10,0,3,East,Delivered,Truck
4238,5323,5,DTDC,2022-01-13,2022-01-18,2022-01-23,0,10,West,Delivered,Truck
4239,5325,3,DHL,2024-01-11,2024-01-14,2024-01-21,0,10,East,Delivered,Van
4240,5326,4,Delhivery,2022-10-18,2022-10-25,2022-10-29,0,11,East,Delivered,Van
4241,5327,5,DTDC,2023-04-07,2023-04-16,2023-04-19,0,12,West,Delivered,Rail
4242,5328,4,FedEx,2024-06-22,2024-06-28,2024-06-26,0,4,South,Delivered,Air
4243,5329,4,FedEx,2024-05-30,2024-06-06,2024-06-07,0,8,South,Delivered,Air
4244,5330,10,Delhivery,2024-05-24,2024-05-27,2024-06-04,0,11,Central,Delivered,Rail
4245,5331,5,FedEx,2024-07-22,2024-07-31,2024-07-31,0,9,North,Delivered,Truck
4246,5332,2,BlueDart,2024-11-27,2024-12-06,2024-12-09,0,12,South,Delivered,Air
4247,5333,8,BlueDart,2023-04-01,2023-04-11,2023-04-07,0,6,Central,Delivered,Air
4248,5338,2,DTDC,2024-04-11,2024-04-20,2024-04-16,0,5,East,Delivered,Truck
4249,5339,2,FedEx,2024-12-18,2024-12-21,2024-12-24,0,6,West,Delivered,Rail
4250,5341,4,BlueDart,2024-08-26,2024-09-01,2024-09-01,0,6,South,Delivered,Van
4251,5342,9,FedEx,2024-07-16,2024-07-19,2024-08-01,1,16,East,Delivered,Truck
4252,5343,7,Ekart,2022-08-15,2022-08-20,2022-08-27,0,12,West,Delivered,Air
4253,5344,3,DHL,2024-09-29,2024-10-06,2024-10-11,0,12,West,Delivered,Air
4254,5345,5,Delhivery,2023-06-27,2023-07-04,2023-07-03,0,6,South,Delivered,Truck
4255,5346,4,DTDC,2024-11-03,2024-11-10,2024-11-08,0,5,West,Delivered,Rail
4256,5347,3,DTDC,2022-09-16,2022-09-20,2022-09-24,1,8,Central,Delivered,Rail
4257,5348,9,DTDC,2023-10-25,2023-10-31,2023-11-05,0,11,Central,Delivered,Rail
4258,5350,5,Ekart,2024-01-08,2024-01-14,2024-01-15,0,7,Central,Delivered,Van
4259,5351,1,DTDC,2022-05-29,2022-06-07,2022-06-06,0,8,South,Delivered,Van
4260,5352,1,FedEx,2024-09-23,2024-10-02,2024-09-30,0,7,Central,Delivered,Air
4261,5353,10,FedEx,2024-07-26,2024-08-05,2024-08-03,0,8,West,Delivered,Rail
4262,5354,8,Delhivery,2022-06-09,2022-06-18,2022-06-12,0,3,West,Delivered,Van
4263,5355,1,BlueDart,2023-04-29,2023-05-06,2023-05-06,0,7,West,Delivered,Air
4264,5357,10,DHL,2024-06-07,2024-06-11,2024-06-10,0,3,East,Delivered,Air
4265,5358,6,DHL,2024-12-26,2024-12-29,2024-12-29,0,3,West,Delivered,Van
4266,5360,1,DHL,2023-03-26,2023-03-30,2023-04-01,0,6,North,Delivered,Rail
4267,5361,3,Delhivery,2023-03-08,2023-03-17,2023-03-15,1,7,West,Delivered,Truck
4268,5362,10,DTDC,2023-11-19,2023-11-26,2023-11-27,0,8,Central,Delivered,Van
4269,5363,6,Ekart,2023-01-06,2023-01-09,2023-01-10,0,4,West,Delivered,Air
4270,5364,7,Ekart,2022-11-19,2022-11-29,2022-11-26,0,7,South,Delivered,Truck
4271,5365,2,DTDC,2023-08-31,2023-09-07,2023-09-07,0,7,North,Delivered,Van
4272,5366,4,Ekart,2022-09-04,2022-09-07,2022-09-13,0,9,East,Delivered,Truck
4273,5367,7,Ekart,2024-11-17,2024-11-27,2024-12-05,1,18,East,Delivered,Van
4274,5368,6,Ekart,2023-12-31,2024-01-04,2024-01-07,0,7,East,Delivered,Van
4275,5369,9,DTDC,2024-04-21,2024-04-24,2024-05-01,0,10,North,Delivered,Van
4276,5370,9,BlueDart,2022-08-31,2022-09-07,2022-09-09,0,9,North,Delivered,Truck
4277,5372,9,DTDC,2023-04-26,2023-05-06,2023-05-11,1,15,North,Delivered,Rail
4278,5373,2,Ekart,2022-10-28,2022-11-03,2022-11-06,0,9,North,Delivered,Rail
4279,5375,8,Delhivery,2024-10-18,2024-10-27,2024-10-23,0,5,West,Delivered,Rail
4280,5376,2,Ekart,2023-10-02,2023-10-10,2023-10-08,0,6,North,Delivered,Truck
4281,5377,6,Ekart,2022-04-15,2022-04-25,2022-04-18,0,3,Central,Delivered,Rail
4282,5378,1,BlueDart,2022-06-22,2022-06-29,2022-07-06,1,14,West,Delivered,Rail
4283,5381,1,DTDC,2024-10-16,2024-10-22,2024-10-26,0,10,South,Delivered,Air
4284,5382,6,BlueDart,2023-08-22,2023-08-31,2023-08-25,0,3,Central,Delivered,Van
4285,5384,7,Ekart,2024-12-02,2024-12-11,2024-12-13,0,11,South,Delivered,Air
4286,5385,5,BlueDart,2023-08-23,2023-08-28,2023-09-04,0,12,North,Delivered,Van
4287,5386,4,BlueDart,2024-05-28,2024-06-07,2024-05-31,0,3,West,Delivered,Van
4288,5387,9,DTDC,2024-04-21,2024-04-24,2024-05-11,1,20,South,Delivered,Van
4289,5388,9,BlueDart,2024-11-08,2024-11-15,2024-11-14,0,6,South,Delivered,Truck
4290,5389,2,Delhivery,2023-04-08,2023-04-11,2023-04-17,0,9,East,Delivered,Air
4291,5390,3,Delhivery,2024-05-04,2024-05-13,2024-05-16,0,12,Central,Delivered,Truck
4292,5391,4,DTDC,2022-12-02,2022-12-11,2022-12-05,0,3,North,Delivered,Rail
4293,5392,3,DTDC,2023-03-02,2023-03-06,2023-03-06,0,4,West,Delivered,Truck
4294,5393,5,Delhivery,2022-12-13,2022-12-20,2022-12-25,0,12,East,Delivered,Air
4295,5394,9,FedEx,2022-03-19,2022-03-28,2022-03-26,0,7,North,Delivered,Truck
4296,5396,8,Delhivery,2023-09-21,2023-09-30,2023-09-25,0,4,West,Delivered,Truck
4297,5397,3,Delhivery,2022-12-09,2022-12-15,2022-12-13,0,4,West,Delivered,Rail
4298,5398,1,DTDC,2023-11-25,2023-12-01,2023-12-05,0,10,East,Delivered,Rail
4299,5399,4,DHL,2022-12-08,2022-12-12,2022-12-18,1,10,South,Delivered,Van
4300,5400,5,BlueDart,2023-06-14,2023-06-20,2023-06-25,0,11,East,Delivered,Rail
4301,5401,8,BlueDart,2022-01-15,2022-01-21,2022-01-24,0,9,East,Delivered,Truck
4302,5402,1,DHL,2022-10-19,2022-10-23,2022-10-28,0,9,West,Delivered,Van
4303,5406,10,Ekart,2024-12-03,2024-12-10,2024-12-10,0,7,East,Delivered,Air
4304,5407,10,DHL,2024-03-04,2024-03-11,2024-03-15,0,11,South,Delivered,Van
4305,5408,6,BlueDart,2023-02-07,2023-02-12,2023-02-17,0,10,Central,Delivered,Air
4306,5409,2,Ekart,2022-07-05,2022-07-12,2022-07-09,0,4,South,Delivered,Truck
4307,5410,10,Delhivery,2023-03-20,2023-03-29,2023-04-08,1,19,South,Delivered,Truck
4308,5411,2,DHL,2022-06-23,2022-06-30,2022-06-29,0,6,East,Delivered,Van
4309,5412,10,Delhivery,2024-08-23,2024-08-31,2024-08-26,0,3,West,Delivered,Truck
4310,5413,9,DTDC,2023-07-09,2023-07-18,2023-07-14,0,5,North,Delivered,Van
4311,5414,2,Delhivery,2023-01-09,2023-01-15,2023-01-29,1,20,South,Delivered,Rail
4312,5415,10,Ekart,2023-01-22,2023-01-31,2023-02-03,0,12,South,Delivered,Air
4313,5416,6,Delhivery,2024-12-28,2025-01-04,2025-01-09,0,12,Central,Delivered,Van
4314,5417,7,BlueDart,2024-11-14,2024-11-17,2024-11-25,0,11,East,Delivered,Truck
4315,5418,2,Delhivery,2023-09-29,2023-10-08,2023-10-09,0,10,North,Delivered,Rail
4316,5419,5,Ekart,2023-11-29,2023-12-07,2023-12-07,0,8,Central,Delivered,Van
4317,5421,8,Ekart,2024-05-30,2024-06-03,2024-06-09,0,10,West,Delivered,Truck
4318,5422,3,DHL,2024-01-09,2024-01-19,2024-01-14,0,5,East,Delivered,Van
4319,5423,6,FedEx,2022-04-15,2022-04-20,2022-04-27,0,12,West,Delivered,Truck
4320,5425,7,Ekart,2024-01-29,2024-02-06,2024-02-09,0,11,South,Delivered,Van
4321,5426,9,BlueDart,2022-07-29,2022-08-04,2022-08-07,0,9,North,Delivered,Air
4322,5427,10,DHL,2024-12-20,2024-12-28,2024-12-31,0,11,North,Delivered,Air
4323,5428,10,Ekart,2022-12-14,2022-12-24,2022-12-26,1,12,Central,Delivered,Rail
4324,5430,1,DHL,2024-07-08,2024-07-17,2024-07-19,0,11,South,Delivered,Air
4325,5431,10,Ekart,2024-06-27,2024-07-06,2024-07-11,1,14,South,Delivered,Air
4326,5433,7,DTDC,2023-07-09,2023-07-12,2023-07-19,1,10,West,Delivered,Truck
4327,5435,9,FedEx,2023-02-25,2023-03-03,2023-03-01,0,4,Central,Delivered,Truck
4328,5436,7,DHL,2024-01-14,2024-01-20,2024-01-31,1,17,North,Delivered,Truck
4329,5437,8,Ekart,2023-07-20,2023-07-25,2023-08-04,1,15,North,Delivered,Truck
4330,5438,2,DTDC,2023-09-23,2023-10-01,2023-10-03,0,10,Central,Delivered,Van
4331,5439,1,DTDC,2023-09-21,2023-10-01,2023-09-30,0,9,East,Delivered,Air
4332,5441,2,Ekart,2022-08-11,2022-08-17,2022-08-23,0,12,South,Delivered,Van
4333,5443,3,DTDC,2022-08-01,2022-08-06,2022-08-06,0,5,West,Delivered,Rail
4334,5444,10,Ekart,2023-11-08,2023-11-16,2023-11-17,0,9,Central,Delivered,Air
4335,5446,6,DTDC,2024-09-27,2024-10-07,2024-10-03,0,6,Central,Delivered,Rail
4336,5451,10,Ekart,2023-08-30,2023-09-04,2023-09-02,0,3,North,Delivered,Air
4337,5452,8,Delhivery,2022-07-23,2022-07-26,2022-08-01,1,9,North,Delivered,Van
4338,5453,8,FedEx,2023-12-08,2023-12-14,2023-12-11,0,3,North,Delivered,Van
4339,5454,5,Ekart,2023-12-14,2023-12-21,2023-12-24,0,10,West,Delivered,Air
4340,5455,4,FedEx,2023-05-13,2023-05-21,2023-05-25,0,12,West,Delivered,Air
4341,5456,2,DHL,2023-10-19,2023-10-26,2023-10-24,0,5,Central,Delivered,Van
4342,5457,6,FedEx,2023-04-09,2023-04-14,2023-04-19,0,10,South,Delivered,Rail
4343,5458,4,FedEx,2024-07-07,2024-07-16,2024-07-15,0,8,East,Delivered,Rail
4344,5459,3,Delhivery,2024-06-23,2024-06-26,2024-07-02,0,9,North,Delivered,Van
4345,5460,1,Delhivery,2022-05-10,2022-05-17,2022-05-13,0,3,South,Delivered,Air
4346,5464,8,DHL,2022-06-25,2022-07-04,2022-07-01,0,6,West,Delivered,Rail
4347,5465,6,Delhivery,2024-08-13,2024-08-22,2024-08-25,0,12,South,Delivered,Van
4348,5466,9,FedEx,2024-02-02,2024-02-10,2024-02-14,0,12,South,Delivered,Van
4349,5467,6,DTDC,2024-06-20,2024-06-25,2024-06-23,0,3,East,Delivered,Rail
4350,5469,6,DHL,2022-07-23,2022-07-29,2022-08-07,1,15,North,Delivered,Truck
4351,5471,8,BlueDart,2022-06-01,2022-06-09,2022-06-08,1,7,West,Delivered,Truck
4352,5473,9,DTDC,2023-09-17,2023-09-24,2023-09-21,0,4,South,Delivered,Rail
4353,5474,7,DTDC,2024-02-17,2024-02-21,2024-03-05,1,17,North,Delivered,Air
4354,5475,7,FedEx,2022-02-16,2022-02-20,2022-03-01,1,13,South,Delivered,Air
4355,5477,9,Ekart,2023-09-30,2023-10-08,2023-10-10,0,10,South,Delivered,Van
4356,5478,7,BlueDart,2023-09-05,2023-09-09,2023-09-09,0,4,East,Delivered,Rail
4357,5479,9,BlueDart,2023-04-26,2023-05-01,2023-04-29,0,3,Central,Delivered,Van
4358,5480,4,DHL,2023-11-17,2023-11-26,2023-11-21,0,4,East,Delivered,Truck
4359,5481,10,Delhivery,2022-09-11,2022-09-16,2022-09-28,1,17,North,Delivered,Rail
4360,5482,8,BlueDart,2024-01-07,2024-01-16,2024-01-10,0,3,West,Delivered,Van
4361,5484,10,Ekart,2022-07-03,2022-07-11,2022-07-06,0,3,Central,Delivered,Rail
4362,5485,3,FedEx,2023-07-17,2023-07-23,2023-07-26,0,9,South,Delivered,Air
4363,5486,5,DTDC,2024-06-07,2024-06-10,2024-06-19,0,12,Central,Delivered,Van
4364,5487,6,BlueDart,2023-07-07,2023-07-13,2023-07-13,0,6,North,Delivered,Van
4365,5488,2,DHL,2022-08-22,2022-08-29,2022-08-29,0,7,West,Delivered,Air
4366,5489,2,Ekart,2024-08-30,2024-09-05,2024-09-04,0,5,North,Delivered,Van
4367,5491,6,BlueDart,2023-12-28,2024-01-04,2024-01-06,0,9,West,Delivered,Van
4368,5493,5,Ekart,2023-07-30,2023-08-06,2023-08-05,0,6,South,Delivered,Air
4369,5494,7,BlueDart,2023-04-09,2023-04-15,2023-04-16,0,7,East,Delivered,Truck
4370,5495,6,DHL,2022-05-20,2022-05-26,2022-05-28,0,8,North,Delivered,Rail
4371,5496,8,Delhivery,2023-01-02,2023-01-09,2023-01-13,0,11,West,Delivered,Truck
4372,5497,3,FedEx,2022-06-20,2022-06-26,2022-06-23,0,3,East,Delivered,Air
4373,5498,1,FedEx,2022-12-15,2022-12-18,2022-12-23,0,8,East,Delivered,Van
4374,5500,8,FedEx,2024-12-07,2024-12-13,2024-12-18,0,11,North,Delivered,Air
4375,5501,1,BlueDart,2022-05-21,2022-05-30,2022-05-31,0,10,East,Delivered,Air
4376,5502,6,Delhivery,2024-04-27,2024-05-04,2024-05-10,1,13,North,Delivered,Truck
4377,5503,6,Ekart,2022-08-18,2022-08-24,2022-08-28,0,10,Central,Delivered,Air
4378,5504,6,Ekart,2023-11-27,2023-12-07,2023-12-05,0,8,West,Delivered,Van
4379,5506,1,FedEx,2023-08-31,2023-09-10,2023-09-11,0,11,South,Delivered,Air
4380,5507,2,FedEx,2024-11-12,2024-11-17,2024-11-27,1,15,East,Delivered,Air
4381,5508,1,Ekart,2024-04-02,2024-04-09,2024-04-10,0,8,Central,Delivered,Air
4382,5509,3,Ekart,2024-06-23,2024-06-26,2024-07-01,0,8,Central,Delivered,Van
4383,5510,2,DTDC,2023-02-04,2023-02-08,2023-02-16,0,12,South,Delivered,Rail
4384,5511,4,DTDC,2022-11-14,2022-11-23,2022-11-29,1,15,West,Delivered,Rail
4385,5513,9,DHL,2023-02-12,2023-02-20,2023-02-17,0,5,North,Delivered,Air
4386,5514,1,DTDC,2022-01-26,2022-02-05,2022-02-03,0,8,Central,Delivered,Air
4387,5515,7,Delhivery,2022-09-15,2022-09-25,2022-09-21,0,6,North,Delivered,Rail
4388,5516,2,Delhivery,2022-10-31,2022-11-05,2022-11-07,0,7,East,Delivered,Truck
4389,5519,3,FedEx,2022-02-13,2022-02-17,2022-02-17,0,4,Central,Delivered,Van
4390,5520,4,DHL,2023-03-09,2023-03-18,2023-03-20,0,11,West,Delivered,Air
4391,5521,1,BlueDart,2024-02-16,2024-02-20,2024-02-28,0,12,West,Delivered,Rail
4392,5522,2,FedEx,2022-09-29,2022-10-09,2022-10-10,1,11,East,Delivered,Air
4393,5523,4,FedEx,2023-07-17,2023-07-20,2023-08-02,1,16,North,Delivered,Van
4394,5524,2,DHL,2023-01-23,2023-01-27,2023-01-31,0,8,South,Delivered,Rail
4395,5525,7,Ekart,2023-04-02,2023-04-07,2023-04-22,1,20,West,Delivered,Truck
4396,5526,6,FedEx,2023-10-23,2023-10-27,2023-11-02,0,10,South,Delivered,Truck
4397,5528,7,Delhivery,2023-08-25,2023-09-04,2023-09-05,0,11,South,Delivered,Rail
4398,5530,1,Delhivery,2023-05-22,2023-05-31,2023-06-04,1,13,North,Delivered,Van
4399,5531,7,BlueDart,2024-04-27,2024-05-06,2024-05-04,0,7,West,Delivered,Truck
4400,5533,6,FedEx,2024-06-26,2024-07-03,2024-07-03,0,7,East,Delivered,Van
4401,5534,7,Delhivery,2022-03-21,2022-03-27,2022-03-30,0,9,East,Delivered,Rail
4402,5535,7,Ekart,2023-06-28,2023-07-08,2023-07-16,1,18,East,Delivered,Air
4403,5537,1,Delhivery,2024-09-02,2024-09-09,2024-09-11,0,9,West,Delivered,Van
4404,5538,1,Delhivery,2024-12-18,2024-12-22,2024-12-27,0,9,North,Delivered,Truck
4405,5539,1,FedEx,2024-02-11,2024-02-19,2024-02-16,0,5,West,Delivered,Van
4406,5540,10,DHL,2022-06-10,2022-06-18,2022-07-02,1,22,Central,Delivered,Truck
4407,5541,5,BlueDart,2024-07-10,2024-07-19,2024-07-14,0,4,West,Delivered,Rail
4408,5543,7,DTDC,2024-11-15,2024-11-18,2024-11-26,0,11,East,Delivered,Air
4409,5545,4,FedEx,2023-07-17,2023-07-22,2023-07-29,1,12,East,Delivered,Truck
4410,5546,7,BlueDart,2023-05-15,2023-05-23,2023-05-20,0,5,East,Delivered,Rail
4411,5547,8,Delhivery,2024-03-05,2024-03-13,2024-03-15,0,10,North,Delivered,Truck
4412,5552,6,DHL,2023-10-17,2023-10-26,2023-10-24,0,7,West,Delivered,Rail
4413,5554,10,DHL,2024-07-27,2024-08-05,2024-08-02,0,6,East,Delivered,Truck
4414,5555,4,DTDC,2024-07-28,2024-08-01,2024-08-08,0,11,North,Delivered,Truck
4415,5557,4,Ekart,2022-06-07,2022-06-13,2022-06-16,0,9,South,Delivered,Rail
4416,5558,9,FedEx,2022-01-27,2022-02-03,2022-02-03,0,7,West,Delivered,Truck
4417,5559,1,DHL,2023-09-04,2023-09-12,2023-09-10,0,6,North,Delivered,Rail
4418,5560,1,DHL,2022-11-20,2022-11-23,2022-11-25,0,5,East,Delivered,Air
4419,5561,8,Ekart,2022-07-03,2022-07-12,2022-07-14,0,11,South,Delivered,Rail
4420,5562,3,Ekart,2022-07-14,2022-07-21,2022-07-21,0,7,East,Delivered,Air
4421,5563,10,FedEx,2024-05-31,2024-06-07,2024-06-05,0,5,Central,Delivered,Rail
4422,5564,3,FedEx,2023-07-20,2023-07-29,2023-07-29,0,9,South,Delivered,Van
4423,5565,4,DHL,2023-01-18,2023-01-28,2023-01-27,0,9,East,Delivered,Air
4424,5567,3,Delhivery,2023-04-19,2023-04-28,2023-04-29,0,10,North,Delivered,Air
4425,5568,7,BlueDart,2024-02-09,2024-02-13,2024-02-17,0,8,Central,Delivered,Air
4426,5569,3,BlueDart,2023-06-09,2023-06-14,2023-06-18,0,9,East,Delivered,Van
4427,5570,4,Ekart,2024-12-18,2024-12-28,2024-12-23,0,5,North,Delivered,Air
4428,5571,7,Delhivery,2022-03-23,2022-04-02,2022-03-28,0,5,East,Delivered,Air
4429,5572,2,DTDC,2023-07-07,2023-07-13,2023-07-12,0,5,North,Delivered,Air
4430,5574,2,BlueDart,2023-07-18,2023-07-21,2023-07-27,0,9,West,Delivered,Air
4431,5575,2,DTDC,2022-11-30,2022-12-09,2022-12-06,0,6,West,Delivered,Truck
4432,5576,5,Ekart,2024-04-19,2024-04-25,2024-05-01,1,12,Central,Delivered,Rail
4433,5577,5,Delhivery,2024-04-20,2024-04-24,2024-05-06,1,16,East,Delivered,Van
4434,5578,4,DHL,2024-05-27,2024-05-30,2024-06-03,1,7,South,Delivered,Air
4435,5579,7,DHL,2024-10-16,2024-10-24,2024-10-23,0,7,South,Delivered,Van
4436,5580,6,BlueDart,2022-08-31,2022-09-03,2022-09-15,1,15,Central,Delivered,Air
4437,5581,4,DTDC,2024-10-26,2024-11-02,2024-11-03,0,8,South,Delivered,Van
4438,5583,9,FedEx,2024-12-24,2025-01-01,2025-01-07,1,14,East,Delivered,Truck
4439,5585,5,FedEx,2024-07-04,2024-07-08,2024-07-16,0,12,East,Delivered,Van
4440,5587,7,Delhivery,2024-12-24,2024-12-27,2024-12-28,0,4,North,Delivered,Van
4441,5589,6,BlueDart,2024-07-23,2024-07-30,2024-07-31,0,8,South,Delivered,Van
4442,5590,5,DHL,2023-12-03,2023-12-06,2023-12-09,0,6,West,Delivered,Rail
4443,5591,9,Delhivery,2023-06-21,2023-06-25,2023-07-03,1,12,Central,Delivered,Rail
4444,5593,3,DTDC,2024-11-11,2024-11-21,2024-11-20,0,9,West,Delivered,Truck
4445,5595,3,Ekart,2022-12-12,2022-12-19,2022-12-19,0,7,South,Delivered,Truck
4446,5596,1,Delhivery,2023-01-18,2023-01-26,2023-01-22,0,4,Central,Delivered,Air
4447,5597,1,BlueDart,2024-03-29,2024-04-01,2024-04-04,0,6,North,Delivered,Van
4448,5598,7,DTDC,2022-04-14,2022-04-24,2022-05-02,1,18,East,Delivered,Rail
