shipment_id,order_id,warehouse_id,shipment_partner,ship_date,expected_delivery_date,actual_delivery_date,is_delayed,transit_days,destination_region,shipment_status,vehicle_type,delay_days,delay_severity
3819,4811,4,BlueDart,2022-08-05,2022-08-09,2022-08-11,0,6,North,Delivered,Rail,2,Minor Delay
3820,4812,4,DHL,2023-08-12,2023-08-15,2023-08-21,0,9,North,Delivered,Rail,6,Moderate Delay
3821,4813,4,DHL,2024-11-27,2024-12-06,2024-12-09,0,12,South,Delivered,Rail,3,Minor Delay
3822,4815,6,Delhivery,2022-07-28,2022-08-04,2022-08-02,0,5,West,Delivered,Truck,0,On Time
3823,4816,8,Delhivery,2024-07-07,2024-07-16,2024-07-16,0,9,North,Delivered,Van,0,On Time
3824,4817,9,FedEx,2023-08-19,2023-08-22,2023-08-31,0,12,East,Delivered,Truck,9,Severe Delay
3825,4818,6,DTDC,2024-08-23,2024-08-31,2024-08-28,0,5,South,Delivered,Van,0,On Time
3826,4819,6,BlueDart,2022-09-18,2022-09-28,2022-09-27,0,9,South,Delivered,Air,0,On Time
3827,4820,1,FedEx,2023-03-18,2023-03-28,2023-03-28,1,10,North,Delivered,Van,0,On Time
3828,4821,4,BlueDart,2024-03-12,2024-03-20,2024-03-18,0,6,West,Delivered,Air,0,On Time
3829,4822,8,DTDC,2022-12-31,2023-01-08,2023-01-10,0,10,South,Delivered,Van,2,Minor Delay
3830,4823,9,Delhivery,2023-03-12,2023-03-16,2023-03-24,0,12,East,Delivered,Truck,8,Severe Delay
3831,4824,2,Ekart,2024-01-23,2024-02-01,2024-02-04,0,12,North,Delivered,Van,3,Minor Delay
3832,4825,5,BlueDart,2022-02-03,2022-02-13,2022-02-11,0,8,North,Delivered,Van,0,On Time
3833,4827,10,DTDC,2023-02-03,2023-02-08,2023-02-08,0,5,West,Delivered,Rail,0,On Time
3834,4828,5,BlueDart,2023-08-21,2023-08-31,2023-09-04,1,14,East,Delivered,Air,4,Moderate Delay
3835,4829,10,Ekart,2023-03-08,2023-03-18,2023-03-19,0,11,East,Delivered,Rail,1,Minor Delay
3836,4830,9,DTDC,2024-07-11,2024-07-19,2024-07-17,0,6,West,Delivered,Rail,0,On Time
3837,4833,9,DTDC,2024-08-26,2024-09-04,2024-09-03,0,8,Central,Delivered,Rail,0,On Time
3838,4834,10,DHL,2022-09-27,2022-10-02,2022-10-09,0,12,North,Delivered,Truck,7,Moderate Delay
3839,4835,1,Ekart,2024-10-04,2024-10-13,2024-10-14,0,10,Central,Delivered,Truck,1,Minor Delay
3840,4837,8,DHL,2022-07-09,2022-07-16,2022-07-27,1,18,West,Delivered,Van,11,Severe Delay
3841,4839,6,Ekart,2024-08-19,2024-08-25,2024-08-26,0,7,Central,Delivered,Rail,1,Minor Delay
3842,4840,5,BlueDart,2024-05-29,2024-06-06,2024-06-09,0,11,Central,Delivered,Van,3,Minor Delay
3843,4841,4,BlueDart,2023-09-16,2023-09-19,2023-09-22,0,6,South,Delivered,Air,3,Minor Delay
3844,4842,4,Delhivery,2023-03-28,2023-04-06,2023-04-08,0,11,West,Delivered,Rail,2,Minor Delay
3845,4843,4,Delhivery,2022-03-18,2022-03-24,2022-03-29,0,11,South,Delivered,Rail,5,Moderate Delay
3846,4844,6,BlueDart,2023-02-23,2023-02-26,2023-03-10,1,15,Central,Delivered,Truck,12,Severe Delay
3847,4845,6,Ekart,2023-04-06,2023-04-11,2023-04-09,0,3,South,Delivered,Air,0,On Time
3848,4846,2,Delhivery,2023-06-22,2023-07-01,2023-07-06,1,14,South,Delivered,Truck,5,Moderate Delay
3849,4847,6,BlueDart,2022-11-08,2022-11-17,2022-11-16,0,8,North,Delivered,Air,0,On Time
3850,4848,7,FedEx,2022-07-23,2022-07-31,2022-08-04,0,12,Central,Delivered,Air,4,Moderate Delay
3851,4849,5,Delhivery,2024-09-04,2024-09-08,2024-09-16,1,12,South,Delivered,Rail,8,Severe Delay
3852,4850,10,FedEx,2022-12-02,2022-12-10,2022-12-10,0,8,South,Delivered,Rail,0,On Time
3853,4851,9,DTDC,2022-09-21,2022-10-01,2022-10-03,0,12,North,Delivered,Van,2,Minor Delay
3854,4852,10,Ekart,2024-08-21,2024-08-29,2024-08-26,0,5,South,Delivered,Rail,0,On Time
3855,4853,10,DTDC,2024-02-13,2024-02-23,2024-02-18,0,5,East,Delivered,Truck,0,On Time
3856,4854,4,BlueDart,2024-11-11,2024-11-18,2024-11-16,0,5,West,Delivered,Rail,0,On Time
3857,4855,2,DTDC,2024-11-13,2024-11-16,2024-11-25,0,12,North,Delivered,Van,9,Severe Delay
3858,4856,6,DTDC,2022-05-04,2022-05-10,2022-05-07,0,3,Central,Delivered,Truck,0,On Time
3859,4857,4,DTDC,2023-05-31,2023-06-06,2023-06-17,1,17,Central,Delivered,Air,11,Severe Delay
3860,4858,7,DHL,2023-04-28,2023-05-03,2023-05-10,0,12,Central,Delivered,Truck,7,Moderate Delay
3861,4859,9,DTDC,2023-11-21,2023-11-28,2023-11-30,0,9,West,Delivered,Truck,2,Minor Delay
3862,4860,8,BlueDart,2022-01-10,2022-01-16,2022-01-20,0,10,North,Delivered,Air,4,Moderate Delay
3863,4861,3,DHL,2023-05-02,2023-05-08,2023-05-06,0,4,South,Delivered,Rail,0,On Time
3864,4862,5,FedEx,2023-12-17,2023-12-22,2023-12-29,0,12,North,Delivered,Van,7,Moderate Delay
3865,4863,8,Delhivery,2024-08-05,2024-08-15,2024-08-10,0,5,North,Delivered,Rail,0,On Time
3866,4864,8,Ekart,2024-12-21,2024-12-28,2024-12-28,0,7,North,Delivered,Van,0,On Time
3867,4865,3,DHL,2024-10-18,2024-10-22,2024-10-23,0,5,Central,Delivered,Air,1,Minor Delay
3868,4866,8,FedEx,2022-10-13,2022-10-17,2022-10-19,0,6,West,Delivered,Rail,2,Minor Delay
3869,4867,7,Ekart,2022-06-18,2022-06-26,2022-06-22,0,4,North,Delivered,Air,0,On Time
3870,4868,8,BlueDart,2022-04-12,2022-04-21,2022-04-17,0,5,North,Delivered,Rail,0,On Time
3871,4870,6,FedEx,2024-03-16,2024-03-24,2024-03-27,0,11,South,Delivered,Rail,3,Minor Delay
3872,4871,9,Delhivery,2023-02-09,2023-02-15,2023-02-20,0,11,West,Delivered,Truck,5,Moderate Delay
3873,4872,7,Delhivery,2024-01-01,2024-01-08,2024-01-06,0,5,Central,Delivered,Rail,0,On Time
3874,4874,9,DTDC,2022-06-02,2022-06-08,2022-06-05,0,3,Central,Delivered,Van,0,On Time
3875,4875,10,Ekart,2023-05-28,2023-06-03,2023-06-08,0,11,South,Delivered,Rail,5,Moderate Delay
3876,4876,5,FedEx,2023-10-18,2023-10-22,2023-10-25,0,7,East,Delivered,Rail,3,Minor Delay
3877,4877,1,DHL,2024-05-13,2024-05-21,2024-05-21,1,8,East,Delivered,Rail,0,On Time
3878,4879,2,BlueDart,2024-03-25,2024-04-03,2024-04-10,1,16,West,Delivered,Air,7,Moderate Delay
3879,4880,6,BlueDart,2024-03-19,2024-03-22,2024-03-30,1,11,East,Delivered,Van,8,Severe Delay
3880,4881,2,BlueDart,2023-09-17,2023-09-23,2023-09-23,0,6,North,Delivered,Van,0,On Time
3881,4883,6,FedEx,2023-03-13,2023-03-17,2023-03-26,1,13,East,Delivered,Rail,9,Severe Delay
3882,4884,5,DTDC,2022-08-01,2022-08-09,2022-08-06,0,5,Central,Delivered,Truck,0,On Time
3883,4886,4,DHL,2023-12-20,2023-12-27,2023-12-31,0,11,Central,Delivered,Van,4,Moderate Delay
3884,4888,6,Delhivery,2024-05-20,2024-05-27,2024-05-26,0,6,Central,Delivered,Truck,0,On Time
3885,4889,8,BlueDart,2022-10-06,2022-10-13,2022-10-21,1,15,East,Delivered,Air,8,Severe Delay
3886,4892,9,DTDC,2022-12-07,2022-12-13,2022-12-13,0,6,North,Delivered,Air,0,On Time
3887,4893,5,Delhivery,2024-12-07,2024-12-15,2024-12-10,0,3,Central,Delivered,Rail,0,On Time
3888,4894,9,DHL,2022-09-26,2022-10-01,2022-10-17,1,21,North,Delivered,Rail,16,Severe Delay
3889,4895,3,DHL,2023-04-09,2023-04-18,2023-04-24,1,15,East,Delivered,Air,6,Moderate Delay
3890,4896,9,FedEx,2022-06-22,2022-06-28,2022-06-28,0,6,South,Delivered,Truck,0,On Time
3891,4898,3,BlueDart,2022-04-09,2022-04-17,2022-04-20,0,11,Central,Delivered,Air,3,Minor Delay
3892,4899,1,DHL,2023-11-22,2023-11-25,2023-11-30,0,8,South,Delivered,Truck,5,Moderate Delay
3893,4900,5,Delhivery,2023-07-04,2023-07-12,2023-07-16,0,12,North,Delivered,Truck,4,Moderate Delay
3894,4901,10,BlueDart,2023-05-22,2023-05-30,2023-06-02,0,11,North,Delivered,Air,3,Minor Delay
3895,4902,2,BlueDart,2024-11-22,2024-11-28,2024-12-01,0,9,North,Delivered,Rail,3,Minor Delay
3896,4903,3,Ekart,2022-06-12,2022-06-15,2022-06-17,0,5,South,Delivered,Van,2,Minor Delay
3897,4904,6,DTDC,2022-01-21,2022-01-27,2022-01-30,0,9,Central,Delivered,Air,3,Minor Delay
3898,4905,4,Ekart,2024-01-14,2024-01-18,2024-01-20,0,6,North,Delivered,Rail,2,Minor Delay
3899,4906,8,Delhivery,2023-08-17,2023-08-21,2023-08-21,0,4,Central,Delivered,Van,0,On Time
3900,4907,1,Delhivery,2022-07-08,2022-07-13,2022-07-19,0,11,East,Delivered,Van,6,Moderate Delay
3901,4908,8,FedEx,2022-05-21,2022-05-29,2022-05-28,0,7,South,Delivered,Air,0,On Time
3902,4909,4,DTDC,2023-05-05,2023-05-10,2023-05-08,0,3,North,Delivered,Rail,0,On Time
3903,4911,6,DTDC,2022-08-08,2022-08-13,2022-08-18,0,10,East,Delivered,Air,5,Moderate Delay
3904,4912,1,FedEx,2024-06-10,2024-06-19,2024-06-21,0,11,West,Delivered,Van,2,Minor Delay
3905,4915,1,Delhivery,2023-04-10,2023-04-13,2023-04-17,0,7,North,Delivered,Van,4,Moderate Delay
3906,4916,10,Delhivery,2022-03-03,2022-03-07,2022-03-16,1,13,North,Delivered,Air,9,Severe Delay
3907,4918,9,DHL,2024-12-05,2024-12-11,2024-12-10,0,5,Central,Delivered,Van,0,On Time
3908,4919,8,DHL,2024-02-12,2024-02-22,2024-02-24,0,12,North,Delivered,Truck,2,Minor Delay
3909,4920,4,DHL,2024-05-14,2024-05-22,2024-05-18,0,4,South,Delivered,Air,0,On Time
3910,4921,5,Delhivery,2023-03-30,2023-04-07,2023-04-03,0,4,South,Delivered,Rail,0,On Time
3911,4922,7,BlueDart,2022-05-12,2022-05-15,2022-05-21,0,9,South,Delivered,Truck,6,Moderate Delay
3912,4924,9,Ekart,2023-03-09,2023-03-12,2023-03-12,0,3,North,Delivered,Rail,0,On Time
3913,4925,9,DHL,2023-12-07,2023-12-10,2023-12-16,1,9,Central,Delivered,Van,6,Moderate Delay
3914,4926,5,DTDC,2024-10-19,2024-10-22,2024-10-23,0,4,West,Delivered,Truck,1,Minor Delay
3915,4927,3,Ekart,2024-02-16,2024-02-26,2024-02-21,0,5,South,Delivered,Air,0,On Time
3916,4928,7,Delhivery,2023-12-29,2024-01-06,2024-01-18,1,20,Central,Delivered,Van,12,Severe Delay
3917,4929,8,Ekart,2024-05-10,2024-05-13,2024-05-19,0,9,North,Delivered,Air,6,Moderate Delay
3918,4931,1,FedEx,2022-05-29,2022-06-02,2022-06-09,0,11,Central,Delivered,Truck,7,Moderate Delay
3919,4933,10,Delhivery,2024-05-03,2024-05-11,2024-05-13,0,10,East,Delivered,Rail,2,Minor Delay
3920,4934,8,Ekart,2023-01-07,2023-01-15,2023-01-11,0,4,Central,Delivered,Rail,0,On Time
3921,4935,7,Ekart,2023-10-27,2023-10-31,2023-11-16,1,20,South,Delivered,Van,16,Severe Delay
3922,4936,10,Ekart,2024-04-08,2024-04-18,2024-04-20,0,12,Central,Delivered,Rail,2,Minor Delay
3923,4939,10,BlueDart,2022-08-11,2022-08-20,2022-08-18,1,7,South,Delivered,Van,0,On Time
3924,4941,3,DHL,2023-09-18,2023-09-26,2023-09-21,0,3,Central,Delivered,Rail,0,On Time
3925,4942,9,Ekart,2024-10-20,2024-10-27,2024-10-25,0,5,South,Delivered,Air,0,On Time
3926,4943,4,DTDC,2024-01-06,2024-01-09,2024-01-11,0,5,Central,Delivered,Truck,2,Minor Delay
3927,4944,7,BlueDart,2023-06-30,2023-07-07,2023-07-11,0,11,North,Delivered,Air,4,Moderate Delay
3928,4945,1,Ekart,2022-08-20,2022-08-25,2022-08-30,0,10,Central,Delivered,Air,5,Moderate Delay
3929,4946,5,FedEx,2022-09-09,2022-09-19,2022-09-19,0,10,West,Delivered,Van,0,On Time
3930,4947,7,FedEx,2024-06-18,2024-06-24,2024-06-22,0,4,West,Delivered,Air,0,On Time
3931,4949,1,FedEx,2024-12-14,2024-12-19,2024-12-24,0,10,West,Delivered,Truck,5,Moderate Delay
3932,4950,2,BlueDart,2022-10-01,2022-10-04,2022-10-06,0,5,South,Delivered,Van,2,Minor Delay
3933,4951,8,DHL,2023-02-26,2023-03-06,2023-03-15,1,17,East,Delivered,Truck,9,Severe Delay
3934,4952,7,BlueDart,2022-06-21,2022-06-27,2022-06-27,0,6,North,Delivered,Rail,0,On Time
3935,4953,7,Ekart,2023-02-19,2023-02-26,2023-02-25,0,6,South,Delivered,Rail,0,On Time
3936,4954,5,Ekart,2022-05-10,2022-05-16,2022-05-25,1,15,East,Delivered,Rail,9,Severe Delay
3937,4955,4,DHL,2023-04-07,2023-04-13,2023-04-19,0,12,West,Delivered,Air,6,Moderate Delay
3938,4957,2,Ekart,2024-08-12,2024-08-20,2024-08-23,0,11,South,Delivered,Truck,3,Minor Delay
3939,4958,4,Ekart,2024-02-23,2024-03-01,2024-03-05,1,11,South,Delivered,Van,4,Moderate Delay
3940,4960,5,Ekart,2023-02-17,2023-02-21,2023-03-03,1,14,West,Delivered,Van,10,Severe Delay
3941,4961,10,Ekart,2024-06-20,2024-06-23,2024-06-25,0,5,North,Delivered,Truck,2,Minor Delay
3942,4962,9,BlueDart,2024-01-04,2024-01-07,2024-01-14,0,10,West,Delivered,Air,7,Moderate Delay
3943,4963,4,DTDC,2023-11-17,2023-11-25,2023-12-05,1,18,Central,Delivered,Rail,10,Severe Delay
3944,4965,1,Delhivery,2022-01-28,2022-02-01,2022-02-06,0,9,North,Delivered,Air,5,Moderate Delay
3945,4966,3,BlueDart,2023-12-11,2023-12-19,2023-12-20,0,9,South,Delivered,Air,1,Minor Delay
3946,4967,2,Delhivery,2022-10-26,2022-10-29,2022-11-01,0,6,West,Delivered,Truck,3,Minor Delay
3947,4968,4,FedEx,2022-10-14,2022-10-19,2022-10-25,0,11,North,Delivered,Truck,6,Moderate Delay
3948,4969,3,DHL,2023-11-29,2023-12-02,2023-12-02,0,3,East,Delivered,Rail,0,On Time
3949,4970,5,DHL,2024-06-03,2024-06-10,2024-06-11,0,8,East,Delivered,Air,1,Minor Delay
3950,4971,6,DTDC,2023-06-08,2023-06-16,2023-06-18,0,10,North,Delivered,Rail,2,Minor Delay
3951,4972,1,DHL,2023-03-21,2023-03-25,2023-03-29,0,8,South,Delivered,Air,4,Moderate Delay
3952,4973,9,DHL,2024-04-25,2024-04-28,2024-05-11,1,16,West,Delivered,Air,13,Severe Delay
3953,4974,1,BlueDart,2024-01-14,2024-01-17,2024-01-23,0,9,East,Delivered,Air,6,Moderate Delay
3954,4975,2,DTDC,2023-08-09,2023-08-18,2023-08-14,0,5,North,Delivered,Air,0,On Time
3955,4976,6,DHL,2022-11-15,2022-11-25,2022-11-21,0,6,South,Delivered,Van,0,On Time
3956,4977,1,Delhivery,2023-02-11,2023-02-14,2023-02-14,0,3,East,Delivered,Rail,0,On Time
3957,4979,10,DHL,2023-07-29,2023-08-02,2023-08-08,0,10,West,Delivered,Air,6,Moderate Delay
3958,4981,3,BlueDart,2024-11-06,2024-11-12,2024-11-09,0,3,North,Delivered,Rail,0,On Time
3959,4982,2,DTDC,2023-07-21,2023-07-25,2023-07-27,0,6,West,Delivered,Van,2,Minor Delay
3960,4983,3,DTDC,2023-04-10,2023-04-16,2023-04-13,0,3,South,Delivered,Truck,0,On Time
3961,4984,1,DTDC,2023-01-29,2023-02-08,2023-02-10,0,12,West,Delivered,Rail,2,Minor Delay
3962,4985,9,Ekart,2024-04-17,2024-04-22,2024-04-27,0,10,North,Delivered,Rail,5,Moderate Delay
3963,4986,5,DTDC,2024-10-10,2024-10-16,2024-10-24,1,14,North,Delivered,Air,8,Severe Delay
3964,4989,6,Ekart,2022-11-13,2022-11-23,2022-11-22,1,9,East,Delivered,Van,0,On Time
3965,4991,4,DTDC,2023-10-24,2023-10-28,2023-11-04,0,11,Central,Delivered,Rail,7,Moderate Delay
3966,4992,4,BlueDart,2023-01-31,2023-02-06,2023-02-09,0,9,East,Delivered,Truck,3,Minor Delay
3967,4993,1,Delhivery,2023-09-28,2023-10-03,2023-10-05,0,7,South,Delivered,Truck,2,Minor Delay
3968,4994,2,Delhivery,2024-10-31,2024-11-03,2024-11-06,0,6,Central,Delivered,Air,3,Minor Delay
3969,4996,6,DHL,2024-09-18,2024-09-23,2024-09-28,0,10,South,Delivered,Rail,5,Moderate Delay
3970,4997,5,Delhivery,2022-10-17,2022-10-25,2022-10-27,0,10,Central,Delivered,Air,2,Minor Delay
3971,4998,6,BlueDart,2022-03-06,2022-03-16,2022-03-10,0,4,East,Delivered,Van,0,On Time
3972,4999,4,DHL,2022-08-16,2022-08-26,2022-08-19,0,3,West,Delivered,Truck,0,On Time
3973,5000,1,DTDC,2022-02-02,2022-02-12,2022-02-08,0,6,South,Delivered,Air,0,On Time
3974,5003,9,BlueDart,2022-09-17,2022-09-26,2022-09-26,0,9,East,Delivered,Truck,0,On Time
3975,5004,8,Ekart,2024-10-11,2024-10-17,2024-10-18,0,7,East,Delivered,Air,1,Minor Delay
3976,5005,1,Delhivery,2023-09-22,2023-09-27,2023-10-04,0,12,Central,Delivered,Truck,7,Moderate Delay
3977,5006,8,BlueDart,2023-09-24,2023-09-29,2023-10-06,0,12,East,Delivered,Air,7,Moderate Delay
3978,5007,7,DTDC,2024-08-06,2024-08-13,2024-08-18,0,12,West,Delivered,Air,5,Moderate Delay
3979,5008,7,DTDC,2022-06-18,2022-06-25,2022-06-24,0,6,East,Delivered,Air,0,On Time
3980,5010,5,DTDC,2023-01-29,2023-02-08,2023-02-07,0,9,West,Delivered,Air,0,On Time
3981,5011,3,DHL,2024-09-12,2024-09-15,2024-09-19,0,7,Central,Delivered,Rail,4,Moderate Delay
3982,5012,9,Delhivery,2024-01-05,2024-01-09,2024-01-16,0,11,South,Delivered,Rail,7,Moderate Delay
3983,5013,4,BlueDart,2022-10-10,2022-10-14,2022-10-14,0,4,Central,Delivered,Air,0,On Time
3984,5015,1,FedEx,2022-01-31,2022-02-10,2022-02-12,0,12,South,Delivered,Truck,2,Minor Delay
3985,5016,8,FedEx,2023-10-15,2023-10-23,2023-10-19,0,4,North,Delivered,Van,0,On Time
3986,5017,4,Delhivery,2022-04-27,2022-05-04,2022-05-06,0,9,South,Delivered,Air,2,Minor Delay
3987,5018,10,Delhivery,2023-12-13,2023-12-16,2023-12-18,0,5,North,Delivered,Truck,2,Minor Delay
3988,5020,6,FedEx,2022-11-18,2022-11-24,2022-11-25,0,7,Central,Delivered,Truck,1,Minor Delay
3989,5021,4,FedEx,2022-04-16,2022-04-25,2022-04-22,0,6,North,Delivered,Rail,0,On Time
3990,5022,10,Ekart,2024-02-02,2024-02-05,2024-02-13,0,11,West,Delivered,Rail,8,Severe Delay
3991,5023,10,Delhivery,2023-01-13,2023-01-23,2023-01-28,1,15,Central,Delivered,Van,5,Moderate Delay
3992,5024,4,DHL,2024-07-24,2024-07-30,2024-08-04,0,11,South,Delivered,Truck,5,Moderate Delay
3993,5025,10,Delhivery,2023-01-20,2023-01-27,2023-01-27,0,7,West,Delivered,Air,0,On Time
3994,5026,7,BlueDart,2022-07-25,2022-08-01,2022-08-03,1,9,West,Delivered,Van,2,Minor Delay
3995,5027,3,BlueDart,2024-11-16,2024-11-19,2024-11-23,0,7,South,Delivered,Truck,4,Moderate Delay
3996,5028,3,DTDC,2023-01-01,2023-01-05,2023-01-08,0,7,West,Delivered,Van,3,Minor Delay
3997,5029,1,DTDC,2024-07-09,2024-07-13,2024-07-13,0,4,West,Delivered,Rail,0,On Time
3998,5030,5,Ekart,2023-10-19,2023-10-23,2023-10-24,0,5,East,Delivered,Rail,1,Minor Delay
3999,5031,9,DHL,2022-09-02,2022-09-08,2022-09-07,0,5,West,Delivered,Rail,0,On Time
4000,5033,10,BlueDart,2022-02-21,2022-02-24,2022-03-04,0,11,North,Delivered,Truck,8,Severe Delay
4001,5035,1,DTDC,2024-01-18,2024-01-22,2024-01-28,0,10,South,Delivered,Air,6,Moderate Delay
4002,5036,5,BlueDart,2023-01-06,2023-01-16,2023-01-13,0,7,West,Delivered,Van,0,On Time
4003,5037,6,FedEx,2022-06-03,2022-06-10,2022-06-11,0,8,Central,Delivered,Van,1,Minor Delay
4004,5038,6,DTDC,2022-02-17,2022-02-21,2022-02-25,0,8,Central,Delivered,Truck,4,Moderate Delay
4005,5039,4,Ekart,2023-02-07,2023-02-16,2023-02-24,1,17,North,Delivered,Van,8,Severe Delay
4006,5040,10,BlueDart,2022-03-17,2022-03-24,2022-03-20,0,3,North,Delivered,Van,0,On Time
4007,5042,8,Delhivery,2022-09-30,2022-10-04,2022-10-05,0,5,South,Delivered,Rail,1,Minor Delay
4008,5043,9,DHL,2022-02-19,2022-02-26,2022-02-24,0,5,South,Delivered,Truck,0,On Time
4009,5044,6,Delhivery,2022-10-11,2022-10-21,2022-10-21,1,10,South,Delivered,Air,0,On Time
4010,5045,4,Delhivery,2022-09-24,2022-09-28,2022-10-04,0,10,West,Delivered,Rail,6,Moderate Delay
4011,5047,8,DTDC,2023-12-28,2024-01-04,2024-01-06,0,9,East,Delivered,Rail,2,Minor Delay
4012,5048,6,Ekart,2024-03-08,2024-03-12,2024-03-18,0,10,North,Delivered,Air,6,Moderate Delay
4013,5049,3,DHL,2022-01-27,2022-02-01,2022-01-30,0,3,East,Delivered,Rail,0,On Time
4014,5050,7,Delhivery,2022-12-13,2022-12-22,2022-12-20,0,7,West,Delivered,Truck,0,On Time
4015,5051,3,Delhivery,2022-09-04,2022-09-12,2022-09-16,0,12,East,Delivered,Rail,4,Moderate Delay
4016,5052,9,DHL,2024-09-22,2024-10-02,2024-09-25,0,3,Central,Delivered,Truck,0,On Time
4017,5053,6,DHL,2022-12-09,2022-12-13,2022-12-14,0,5,West,Delivered,Truck,1,Minor Delay
4018,5054,10,Delhivery,2023-01-10,2023-01-17,2023-01-18,0,8,Central,Delivered,Van,1,Minor Delay
4019,5055,1,BlueDart,2022-09-08,2022-09-16,2022-09-19,0,11,North,Delivered,Truck,3,Minor Delay
4020,5056,1,DHL,2023-10-24,2023-11-02,2023-10-29,0,5,South,Delivered,Rail,0,On Time
4021,5058,1,BlueDart,2023-10-13,2023-10-17,2023-10-17,0,4,North,Delivered,Van,0,On Time
4022,5059,10,BlueDart,2024-08-05,2024-08-08,2024-08-25,1,20,South,Delivered,Truck,17,Severe Delay
4023,5062,8,FedEx,2022-12-05,2022-12-08,2022-12-10,0,5,Central,Delivered,Air,2,Minor Delay
4024,5063,1,FedEx,2022-05-22,2022-05-31,2022-05-27,0,5,North,Delivered,Rail,0,On Time
4025,5064,3,Delhivery,2023-12-18,2023-12-21,2023-12-21,0,3,East,Delivered,Rail,0,On Time
4026,5065,1,DHL,2022-07-22,2022-07-31,2022-07-31,0,9,North,Delivered,Van,0,On Time
4027,5067,10,Delhivery,2023-07-29,2023-08-03,2023-08-04,0,6,West,Delivered,Air,1,Minor Delay
4028,5068,2,DTDC,2024-09-13,2024-09-23,2024-09-19,0,6,West,Delivered,Rail,0,On Time
4029,5069,7,BlueDart,2022-07-01,2022-07-04,2022-07-07,0,6,South,Delivered,Rail,3,Minor Delay
4030,5070,6,Delhivery,2024-12-19,2024-12-28,2025-01-07,1,19,East,Delivered,Truck,10,Severe Delay
4031,5071,3,DHL,2022-08-20,2022-08-29,2022-08-29,0,9,South,Delivered,Air,0,On Time
4032,5072,2,BlueDart,2024-03-13,2024-03-18,2024-03-16,0,3,Central,Delivered,Van,0,On Time
4033,5074,1,Delhivery,2024-10-02,2024-10-07,2024-10-05,0,3,Central,Delivered,Truck,0,On Time
4034,5075,1,DTDC,2022-12-04,2022-12-10,2022-12-14,0,10,East,Delivered,Van,4,Moderate Delay
4035,5076,3,Ekart,2023-08-17,2023-08-26,2023-08-21,0,4,South,Delivered,Rail,0,On Time
4036,5077,9,BlueDart,2022-07-05,2022-07-13,2022-07-12,0,7,South,Delivered,Rail,0,On Time
4037,5078,5,DTDC,2024-02-14,2024-02-20,2024-02-19,0,5,West,Delivered,Air,0,On Time
4038,5080,10,DHL,2024-07-03,2024-07-10,2024-07-09,0,6,South,Delivered,Van,0,On Time
4039,5082,3,BlueDart,2023-12-14,2023-12-17,2023-12-17,0,3,Central,Delivered,Air,0,On Time
4040,5083,2,Delhivery,2022-10-01,2022-10-05,2022-10-12,0,11,West,Delivered,Van,7,Moderate Delay
4041,5085,8,Delhivery,2022-01-25,2022-01-28,2022-01-28,0,3,Central,Delivered,Rail,0,On Time
4042,5086,6,DHL,2023-09-22,2023-09-30,2023-10-04,0,12,South,Delivered,Rail,4,Moderate Delay
4043,5087,7,BlueDart,2023-09-13,2023-09-19,2023-09-18,0,5,North,Delivered,Rail,0,On Time
4044,5088,7,Ekart,2025-01-03,2025-01-13,2025-01-14,0,11,Central,Delivered,Truck,1,Minor Delay
4045,5090,2,BlueDart,2023-02-06,2023-02-16,2023-02-22,1,16,North,Delivered,Van,6,Moderate Delay
4046,5092,5,Ekart,2022-09-08,2022-09-15,2022-09-11,0,3,East,Delivered,Air,0,On Time
4047,5094,3,Ekart,2024-12-24,2024-12-30,2025-01-02,0,9,South,Delivered,Van,3,Minor Delay
4048,5095,9,Ekart,2024-08-03,2024-08-07,2024-08-14,0,11,North,Delivered,Truck,7,Moderate Delay
4049,5097,2,FedEx,2022-08-21,2022-08-28,2022-08-26,0,5,North,Delivered,Air,0,On Time
4050,5098,9,DTDC,2022-04-01,2022-04-10,2022-04-12,0,11,West,Delivered,Van,2,Minor Delay
4051,5099,2,FedEx,2025-01-03,2025-01-12,2025-01-11,0,8,West,Delivered,Air,0,On Time
4052,5100,8,Delhivery,2023-04-24,2023-05-01,2023-05-03,0,9,West,Delivered,Van,2,Minor Delay
4053,5101,10,BlueDart,2024-03-01,2024-03-10,2024-03-07,0,6,West,Delivered,Truck,0,On Time
4054,5102,10,FedEx,2023-12-05,2023-12-13,2023-12-11,0,6,Central,Delivered,Van,0,On Time
4055,5103,6,BlueDart,2023-10-06,2023-10-16,2023-10-18,0,12,North,Delivered,Air,2,Minor Delay
4056,5104,9,DHL,2024-05-21,2024-05-28,2024-05-26,0,5,Central,Delivered,Rail,0,On Time
4057,5105,1,DTDC,2023-10-08,2023-10-12,2023-10-18,0,10,West,Delivered,Rail,6,Moderate Delay
4058,5106,3,Ekart,2023-06-09,2023-06-19,2023-06-18,0,9,West,Delivered,Van,0,On Time
4059,5107,8,DHL,2024-11-17,2024-11-23,2024-12-04,1,17,Central,Delivered,Rail,11,Severe Delay
4060,5108,3,Ekart,2022-03-20,2022-03-30,2022-03-26,0,6,Central,Delivered,Air,0,On Time
4061,5109,7,BlueDart,2024-01-19,2024-01-22,2024-01-25,0,6,South,Delivered,Air,3,Minor Delay
4062,5111,7,Delhivery,2022-04-28,2022-05-04,2022-05-07,0,9,West,Delivered,Rail,3,Minor Delay
